ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Living_With,Total_Spent,Children_Home,Seniority_Days,Age,Total_Purchases,Cluster,Total_Promos,Marketing_Potential_Score,Probabilité_Réponse,Cluster_Name
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,Partner,1572,0,264,44,22,1,1,49.58,0.2298119141511818,Épicuriens VIP
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,Partner,122,2,163,51,7,0,0,3.38,0.04149089962794296,Seniors Budgétaires
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,Partner,41,2,603,67,6,0,0,1.14,0.11624692605170668,Seniors Budgétaires
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,Partner,10,1,25,39,3,3,0,0.28,0.04369282126400375,Petits Consommateurs
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,Partner,304,1,247,70,11,0,0,8.43,0.06548249062264251,Seniors Budgétaires
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,Partner,37,2,96,53,4,3,0,1.03,0.03623943724666918,Petits Consommateurs
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,Alone,1754,0,690,42,15,1,1,54.63,0.635533173053972,Épicuriens VIP
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,Partner,815,1,341,54,21,1,3,40.59,0.0962481048865304,Épicuriens VIP
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,Alone,1001,1,541,51,23,1,0,27.75,0.1741452095994515,Épicuriens VIP
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Alone,1157,0,345,33,21,1,0,32.08,0.19124957478864987,Épicuriens VIP
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,Alone,688,1,345,71,18,0,0,19.07,0.09298146850341699,Seniors Budgétaires
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,Alone,1319,0,358,35,18,1,0,36.57,0.2638697911227954,Épicuriens VIP
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,Partner,21,1,495,37,3,2,0,0.58,0.14416934259535427,Jeunes Prudents
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,Alone,31,1,671,41,3,2,0,0.86,0.21280130723109306,Jeunes Prudents
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,Partner,67,0,545,32,5,2,0,1.86,0.20241098049962625,Jeunes Prudents
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,Alone,708,1,402,70,19,1,0,19.63,0.10337060087382195,Épicuriens VIP
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,Partner,25,2,648,51,3,2,0,0.69,0.1501201476822276,Jeunes Prudents
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,Partner,746,0,487,39,11,1,1,26.68,0.2553145810994033,Épicuriens VIP
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,Alone,32,2,645,65,4,0,0,0.89,0.13816469037709372,Seniors Budgétaires
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,Alone,1695,2,116,71,23,1,0,46.99,0.09887267707459141,Épicuriens VIP
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,Partner,1080,1,667,46,23,1,0,29.94,0.24989739180456397,Épicuriens VIP
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,Partner,72,2,91,67,6,0,0,2.0,0.03236744405095623,Seniors Budgétaires
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,Alone,57,1,221,33,7,3,0,1.58,0.06402726406721437,Petits Consommateurs
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,Partner,660,1,100,49,19,1,0,18.3,0.048831407140056377,Épicuriens VIP
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,Partner,103,1,635,49,7,2,1,8.86,0.17661386903373152,Jeunes Prudents
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,Partner,153,1,279,38,8,3,0,4.24,0.07653058842542734,Petits Consommateurs
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,Partner,1220,1,647,66,28,1,1,39.82,0.21353113395154058,Épicuriens VIP
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,Partner,279,1,682,57,11,2,0,7.73,0.18732922131776486,Jeunes Prudents
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,Partner,745,1,178,44,19,1,0,20.65,0.06649508138544985,Épicuriens VIP
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,Partner,264,1,120,49,11,3,0,7.32,0.04776173274574012,Petits Consommateurs
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,Partner,2157,0,12,36,21,1,5,89.8,0.2535031572340001,Épicuriens VIP
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,Partner,1526,1,305,63,22,1,4,66.3,0.1779409217034053,Épicuriens VIP
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,Partner,69,1,446,44,5,2,0,1.91,0.11868605502052422,Jeunes Prudents
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,Partner,1597,0,596,56,25,1,1,50.27,0.38163715013362376,Épicuriens VIP
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,Alone,64,1,31,30,6,3,0,1.77,0.04198184286437826,Petits Consommateurs
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,Partner,497,1,593,38,12,2,0,13.78,0.19672653110268046,Jeunes Prudents
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,Alone,1067,1,405,66,15,1,0,29.58,0.18791863374609635,Épicuriens VIP
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,Partner,31,2,52,45,5,3,0,0.86,0.03178591075640499,Petits Consommateurs
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,Partner,211,2,297,48,9,0,0,5.85,0.059254767389938366,Seniors Budgétaires
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,Partner,877,1,581,46,21,1,2,36.31,0.18536148255080148,Épicuriens VIP
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,Partner,11,1,532,43,3,2,0,0.3,0.15291567611730467,Jeunes Prudents
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,Partner,2034,0,424,39,24,1,4,80.39,0.4267265260519207,Épicuriens VIP
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,Alone,1991,0,197,31,18,1,4,79.2,0.3500144212678054,Épicuriens VIP
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,Alone,1686,0,88,60,24,1,1,52.74,0.1528315074981631,Épicuriens VIP
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,Alone,324,1,152,40,12,3,1,14.98,0.055298392355692595,Petits Consommateurs
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,Alone,69,1,72,43,6,3,1,7.91,0.045252340910475246,Petits Consommateurs
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,Partner,252,2,608,67,11,0,1,12.99,0.11587505870056859,Seniors Budgétaires
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Alone,54,1,538,57,4,2,0,1.5,0.14873154194186403,Jeunes Prudents
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,Partner,964,2,478,61,23,1,0,26.72,0.10626561988708493,Épicuriens VIP
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,Partner,1327,1,497,71,26,1,0,36.79,0.18301012888613052,Épicuriens VIP
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,Partner,68,2,98,58,5,0,0,1.89,0.03524039317141314,Seniors Budgétaires
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Partner,60,0,548,63,4,2,0,1.66,0.1949494270194833,Jeunes Prudents
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,Alone,55,2,428,67,4,0,1,7.52,0.0836281261276603,Seniors Budgétaires
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,Partner,1456,0,109,56,20,1,1,46.36,0.15152727115950032,Épicuriens VIP
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,Alone,563,1,419,64,17,1,0,15.61,0.10100927530457549,Épicuriens VIP
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,Alone,1504,1,496,68,22,1,0,41.7,0.25972195001996545,Épicuriens VIP
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Alone,564,2,66,55,17,0,0,15.64,0.0314811626730583,Seniors Budgétaires
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,Partner,1125,0,215,59,22,1,1,37.19,0.12242154229119705,Épicuriens VIP
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,Partner,358,1,36,63,13,0,1,15.92,0.03720110567664107,Seniors Budgétaires
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,Partner,42,1,200,51,4,3,0,1.16,0.06422171836709936,Petits Consommateurs
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,Partner,184,1,66,58,8,3,1,11.1,0.04263159612757381,Petits Consommateurs
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,Partner,460,1,437,39,14,2,0,12.75,0.12013675364951466,Jeunes Prudents
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,Alone,145,0,32,77,7,3,1,10.02,0.049957477932933585,Petits Consommateurs
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,Partner,1376,0,529,75,24,1,1,44.15,0.279848572189773,Épicuriens VIP
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,Alone,792,1,525,53,21,1,0,21.96,0.14596190653538105,Épicuriens VIP
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,Partner,1382,0,611,70,22,1,0,38.31,0.35377656097227733,Épicuriens VIP
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,Partner,28,0,586,75,3,2,0,0.78,0.20586770190066303,Jeunes Prudents
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,Partner,1033,0,274,76,23,1,0,28.64,0.11665765090229883,Épicuriens VIP
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,Alone,882,1,396,53,20,1,0,24.45,0.12341428540761211,Épicuriens VIP
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,Partner,2231,0,483,73,13,1,3,79.85,0.6478571187693993,Épicuriens VIP
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,Partner,1101,1,621,61,16,1,2,42.52,0.2946664434640631,Épicuriens VIP
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Partner,369,1,655,48,11,2,0,10.23,0.1994095211370913,Jeunes Prudents
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,Alone,48,1,122,42,4,3,0,1.33,0.054963912338731276,Petits Consommateurs
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,Alone,467,1,502,73,15,0,2,24.95,0.12115518534365691,Seniors Budgétaires
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Alone,44,2,551,51,5,2,0,1.22,0.11214288837699485,Jeunes Prudents
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,Alone,38,2,469,43,6,2,0,1.05,0.08998508896565603,Jeunes Prudents
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,Partner,81,2,235,54,6,0,0,2.25,0.04948638660866777,Seniors Budgétaires
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,Alone,167,1,329,51,8,3,1,10.63,0.08474226571584927,Petits Consommateurs
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,Partner,45,2,50,67,5,0,0,1.25,0.02958214147960093,Seniors Budgétaires
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,Partner,664,1,399,50,18,1,0,18.41,0.1069241364781368,Épicuriens VIP
2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,Partner,622,1,292,58,17,1,0,17.24,0.08129867471201874,Épicuriens VIP
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,Alone,48,1,476,43,5,2,0,1.33,0.12786156406580995,Jeunes Prudents
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,Partner,461,1,249,47,14,3,0,12.78,0.07251050347009219,Petits Consommateurs
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,Partner,1073,1,313,45,25,1,0,29.75,0.10099526114103388,Épicuriens VIP
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,Partner,55,1,295,36,6,3,0,1.52,0.07995142777191658,Petits Consommateurs
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,Partner,976,1,460,66,23,1,0,27.06,0.13406010053702125,Épicuriens VIP
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,Alone,20,1,13,42,4,3,0,0.55,0.03985437046034339,Petits Consommateurs
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Partner,1149,0,417,40,16,1,0,31.85,0.268606361026391,Épicuriens VIP
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Partner,43,0,14,61,5,3,0,1.19,0.04975174839767081,Petits Consommateurs
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,Partner,224,1,252,47,8,3,1,12.21,0.07507364328417777,Petits Consommateurs
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,Alone,101,1,649,48,6,2,1,8.8,0.18807246254149687,Jeunes Prudents
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,Partner,209,0,437,76,9,0,0,5.79,0.13349235972879617,Seniors Budgétaires
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,Alone,968,0,632,37,20,1,0,26.84,0.29908877479813406,Épicuriens VIP
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,Partner,1165,0,386,70,16,1,0,32.3,0.23598515223086983,Épicuriens VIP
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,Partner,24,1,103,55,4,3,0,0.67,0.04837854812999752,Petits Consommateurs
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,Partner,252,2,608,67,11,0,1,12.99,0.11587505870056859,Seniors Budgétaires
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,Alone,165,1,669,37,8,2,0,4.57,0.19745190004090815,Jeunes Prudents
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,Partner,269,0,624,45,11,2,0,7.46,0.21906487886664539,Jeunes Prudents
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,Partner,102,1,327,49,6,3,0,2.83,0.08671549623064907,Petits Consommateurs
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,Partner,461,0,332,38,18,1,0,12.78,0.09903151076878107,Épicuriens VIP
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,Alone,47,1,559,43,5,2,0,1.3,0.1542171199559612,Jeunes Prudents
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,Alone,144,2,132,46,7,3,0,3.99,0.03976248568482195,Petits Consommateurs
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,Partner,1338,0,623,54,23,1,0,37.09,0.3516695029781681,Épicuriens VIP
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,Partner,917,1,213,63,23,1,0,25.42,0.06864719448540486,Épicuriens VIP
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,Partner,318,2,544,51,12,0,1,14.82,0.10751783303267001,Seniors Budgétaires
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,Alone,253,2,603,55,10,0,0,7.01,0.123825593982288,Seniors Budgétaires
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,Partner,502,1,646,49,15,2,0,13.92,0.18760447692957047,Jeunes Prudents
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,Partner,119,1,202,39,6,3,0,3.3,0.0667593469236274,Petits Consommateurs
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,Partner,1250,2,670,43,16,1,0,34.65,0.3111550052490388,Épicuriens VIP
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,Partner,969,1,239,43,23,1,0,26.86,0.08224085199773089,Épicuriens VIP
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Partner,76,2,328,72,6,0,0,2.11,0.05956561798800816,Seniors Budgétaires
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,Alone,62,2,78,59,5,0,0,1.72,0.03302349280429397,Seniors Budgétaires
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,Partner,1382,0,318,60,25,1,1,44.31,0.17816180843395227,Épicuriens VIP
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,Alone,84,1,142,46,6,3,0,2.33,0.053675263691297624,Petits Consommateurs
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,Partner,255,2,351,70,9,0,1,13.07,0.06774529433256556,Seniors Budgétaires
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Partner,43,2,380,62,4,0,0,1.19,0.07477730469358798,Seniors Budgétaires
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,Alone,398,1,269,67,13,0,0,11.03,0.06989056466131462,Seniors Budgétaires
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,Alone,76,1,74,45,6,3,0,2.11,0.044772973256538874,Petits Consommateurs
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,Partner,902,2,23,58,13,0,1,31.01,0.052610539883885414,Seniors Budgétaires
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,Partner,823,1,58,41,20,1,0,22.82,0.05101799007678208,Épicuriens VIP
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,Partner,1179,1,2,46,24,1,0,32.69,0.054541183360137045,Épicuriens VIP
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,Partner,1921,1,623,48,28,1,1,59.26,0.3939168121277401,Épicuriens VIP
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,Partner,185,2,427,71,8,0,0,5.13,0.07734496519076178,Seniors Budgétaires
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,Alone,433,2,466,56,14,0,1,18.0,0.09055036717405861,Seniors Budgétaires
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,Partner,34,2,170,71,4,0,1,6.94,0.041362916832667095,Seniors Budgétaires
